date,gwdepth_ft
2026-01-20 09:45:00+00:00,102.42
2026-01-20 09:30:00+00:00,102.41
2026-01-20 09:15:00+00:00,102.4
2026-01-20 09:00:00+00:00,102.39
2026-01-20 08:45:00+00:00,102.38
2026-01-20 08:30:00+00:00,102.37
2026-01-20 08:15:00+00:00,102.36
2026-01-20 08:00:00+00:00,102.35
2026-01-20 07:45:00+00:00,102.34
2026-01-20 07:30:00+00:00,102.33
2026-01-20 07:15:00+00:00,102.32
2026-01-20 07:00:00+00:00,102.31
2026-01-20 06:45:00+00:00,102.3
2026-01-20 06:30:00+00:00,102.29
2026-01-20 06:15:00+00:00,102.28
2026-01-20 06:00:00+00:00,102.26
2026-01-20 05:45:00+00:00,102.25
2026-01-20 05:30:00+00:00,102.24
2026-01-20 05:15:00+00:00,102.23
2026-01-20 05:00:00+00:00,102.22
2026-01-20 04:45:00+00:00,102.21
2026-01-20 04:30:00+00:00,102.2
2026-01-20 04:15:00+00:00,102.19
2026-01-20 04:00:00+00:00,102.19
2026-01-20 03:45:00+00:00,102.18
2026-01-20 03:30:00+00:00,102.17
2026-01-20 03:15:00+00:00,102.16
2026-01-20 03:00:00+00:00,102.15
2026-01-20 02:45:00+00:00,102.14
2026-01-20 02:30:00+00:00,102.13
2026-01-20 02:15:00+00:00,102.13
2026-01-20 02:00:00+00:00,102.12
2026-01-20 01:45:00+00:00,102.11
2026-01-20 01:30:00+00:00,102.11
2026-01-20 01:15:00+00:00,102.1
2026-01-20 01:00:00+00:00,102.09
2026-01-20 00:45:00+00:00,102.09
2026-01-20 00:30:00+00:00,102.08
2026-01-20 00:15:00+00:00,102.08
2026-01-20 00:00:00+00:00,102.07
2026-01-19 23:45:00+00:00,102.07
2026-01-19 23:30:00+00:00,102.07
2026-01-19 23:15:00+00:00,102.06
2026-01-19 23:00:00+00:00,102.06
2026-01-19 22:45:00+00:00,102.06
2026-01-19 22:30:00+00:00,102.06
2026-01-19 22:15:00+00:00,102.06
2026-01-19 22:00:00+00:00,102.06
2026-01-19 21:45:00+00:00,102.06
2026-01-19 21:30:00+00:00,102.06
2026-01-19 21:15:00+00:00,102.06
2026-01-19 21:00:00+00:00,102.06
2026-01-19 20:45:00+00:00,102.06
2026-01-19 20:30:00+00:00,102.06
2026-01-19 20:15:00+00:00,102.06
2026-01-19 20:00:00+00:00,102.06
2026-01-19 19:45:00+00:00,102.06
2026-01-19 19:30:00+00:00,102.06
2026-01-19 19:15:00+00:00,102.07
2026-01-19 19:00:00+00:00,102.07
2026-01-19 18:45:00+00:00,102.07
2026-01-19 18:30:00+00:00,102.08
2026-01-19 18:15:00+00:00,102.08
2026-01-19 18:00:00+00:00,102.09
2026-01-19 17:45:00+00:00,102.09
2026-01-19 17:30:00+00:00,102.1
2026-01-19 17:15:00+00:00,102.11
2026-01-19 17:00:00+00:00,102.11
2026-01-19 16:45:00+00:00,102.12
2026-01-19 16:30:00+00:00,102.13
2026-01-19 16:15:00+00:00,102.14
2026-01-19 16:00:00+00:00,102.15
2026-01-19 15:45:00+00:00,102.16
2026-01-19 15:30:00+00:00,102.17
2026-01-19 15:15:00+00:00,102.18
2026-01-19 15:00:00+00:00,102.2
2026-01-19 14:45:00+00:00,102.21
2026-01-19 14:30:00+00:00,102.22
2026-01-19 14:15:00+00:00,102.24
2026-01-19 14:00:00+00:00,102.26
2026-01-19 13:45:00+00:00,102.28
2026-01-19 13:30:00+00:00,102.3
2026-01-19 13:15:00+00:00,102.32
2026-01-19 13:00:00+00:00,102.34
2026-01-19 12:45:00+00:00,102.36
2026-01-19 12:30:00+00:00,102.39
2026-01-19 12:15:00+00:00,102.41
2026-01-19 12:00:00+00:00,102.44
2026-01-19 11:45:00+00:00,102.47
2026-01-19 11:30:00+00:00,102.5
2026-01-19 11:15:00+00:00,102.53
2026-01-19 11:00:00+00:00,102.56
2026-01-19 10:45:00+00:00,102.59
2026-01-19 10:30:00+00:00,102.62
2026-01-19 10:15:00+00:00,102.65
2026-01-19 10:00:00+00:00,102.69
2026-01-19 09:45:00+00:00,102.72
2026-01-19 09:30:00+00:00,102.76
2026-01-19 09:15:00+00:00,102.79
2026-01-19 09:00:00+00:00,102.83
2026-01-19 08:45:00+00:00,102.86
2026-01-19 08:30:00+00:00,102.89
2026-01-19 08:15:00+00:00,102.93
2026-01-19 08:00:00+00:00,102.97
2026-01-19 07:45:00+00:00,103
2026-01-19 07:30:00+00:00,103.04
2026-01-19 07:15:00+00:00,103.07
2026-01-19 07:00:00+00:00,103.11
2026-01-19 06:45:00+00:00,103.15
2026-01-19 06:30:00+00:00,103.19
2026-01-19 06:15:00+00:00,103.22
2026-01-19 06:00:00+00:00,103.26
2026-01-19 05:45:00+00:00,103.3
2026-01-19 05:30:00+00:00,103.34
2026-01-19 05:15:00+00:00,103.37
2026-01-19 05:00:00+00:00,103.41
2026-01-19 04:45:00+00:00,103.44
2026-01-19 04:30:00+00:00,103.48
2026-01-19 04:15:00+00:00,103.51
2026-01-19 04:00:00+00:00,103.55
2026-01-19 03:45:00+00:00,103.58
2026-01-19 03:30:00+00:00,103.62
2026-01-19 03:15:00+00:00,103.65
2026-01-19 03:00:00+00:00,103.68
2026-01-19 02:45:00+00:00,103.72
2026-01-19 02:30:00+00:00,103.75
2026-01-19 02:15:00+00:00,103.78
2026-01-19 02:00:00+00:00,103.81
2026-01-19 01:45:00+00:00,103.84
2026-01-19 01:30:00+00:00,103.87
2026-01-19 01:15:00+00:00,103.9
2026-01-19 01:00:00+00:00,103.93
2026-01-19 00:45:00+00:00,103.96
2026-01-19 00:30:00+00:00,103.99
2026-01-19 00:15:00+00:00,104.02
2026-01-19 00:00:00+00:00,104.05
2026-01-18 23:45:00+00:00,104.08
2026-01-18 23:30:00+00:00,104.1
2026-01-18 23:15:00+00:00,104.13
2026-01-18 23:00:00+00:00,104.15
2026-01-18 22:45:00+00:00,104.18
2026-01-18 22:30:00+00:00,104.2
2026-01-18 22:15:00+00:00,104.22
2026-01-18 22:00:00+00:00,104.24
2026-01-18 21:45:00+00:00,104.26
2026-01-18 21:30:00+00:00,104.27
2026-01-18 21:15:00+00:00,104.29
2026-01-18 21:00:00+00:00,104.3
2026-01-18 20:45:00+00:00,104.31
2026-01-18 20:30:00+00:00,104.32
2026-01-18 20:15:00+00:00,104.32
2026-01-18 20:00:00+00:00,104.32
2026-01-18 19:45:00+00:00,104.33
2026-01-18 19:30:00+00:00,104.33
2026-01-18 19:15:00+00:00,104.33
2026-01-18 19:00:00+00:00,104.33
2026-01-18 18:45:00+00:00,104.33
2026-01-18 18:30:00+00:00,104.33
2026-01-18 18:15:00+00:00,104.33
2026-01-18 18:00:00+00:00,104.33
2026-01-18 17:45:00+00:00,104.33
2026-01-18 17:30:00+00:00,104.32
2026-01-18 17:15:00+00:00,104.32
2026-01-18 17:00:00+00:00,104.32
2026-01-18 16:45:00+00:00,104.31
2026-01-18 16:30:00+00:00,104.31
2026-01-18 16:15:00+00:00,104.3
2026-01-18 16:00:00+00:00,104.3
2026-01-18 15:45:00+00:00,104.29
2026-01-18 15:30:00+00:00,104.29
2026-01-18 15:15:00+00:00,104.28
2026-01-18 15:00:00+00:00,104.27
2026-01-18 14:45:00+00:00,104.26
2026-01-18 14:30:00+00:00,104.26
2026-01-18 14:15:00+00:00,104.25
2026-01-18 14:00:00+00:00,104.24
2026-01-18 13:45:00+00:00,104.23
2026-01-18 13:30:00+00:00,104.22
2026-01-18 13:15:00+00:00,104.22
2026-01-18 13:00:00+00:00,104.21
2026-01-18 12:45:00+00:00,104.2
2026-01-18 12:30:00+00:00,104.19
2026-01-18 12:15:00+00:00,104.18
2026-01-18 12:00:00+00:00,104.17
2026-01-18 11:45:00+00:00,104.17
2026-01-18 11:30:00+00:00,104.16
2026-01-18 11:15:00+00:00,104.15
2026-01-18 11:00:00+00:00,104.14
2026-01-18 10:45:00+00:00,104.13
2026-01-18 10:30:00+00:00,104.12
2026-01-18 10:15:00+00:00,104.11
2026-01-18 10:00:00+00:00,104.1
2026-01-18 09:45:00+00:00,104.1
2026-01-18 09:30:00+00:00,104.09
2026-01-18 09:15:00+00:00,104.08
2026-01-18 09:00:00+00:00,104.07
2026-01-18 08:45:00+00:00,104.06
2026-01-18 08:30:00+00:00,104.05
2026-01-18 08:15:00+00:00,104.05
2026-01-18 08:00:00+00:00,104.04
2026-01-18 07:45:00+00:00,104.03
2026-01-18 07:30:00+00:00,104.02
2026-01-18 07:15:00+00:00,104.01
2026-01-18 07:00:00+00:00,104
2026-01-18 06:45:00+00:00,103.99
2026-01-18 06:30:00+00:00,103.98
2026-01-18 06:15:00+00:00,103.97
2026-01-18 06:00:00+00:00,103.96
2026-01-18 05:45:00+00:00,103.95
2026-01-18 05:30:00+00:00,103.94
2026-01-18 05:15:00+00:00,103.93
2026-01-18 05:00:00+00:00,103.92
2026-01-18 04:45:00+00:00,103.91
2026-01-18 04:30:00+00:00,103.9
2026-01-18 04:15:00+00:00,103.89
2026-01-18 04:00:00+00:00,103.88
2026-01-18 03:45:00+00:00,103.87
2026-01-18 03:30:00+00:00,103.86
2026-01-18 03:15:00+00:00,103.85
2026-01-18 03:00:00+00:00,103.83
2026-01-18 02:45:00+00:00,103.82
2026-01-18 02:30:00+00:00,103.81
2026-01-18 02:15:00+00:00,103.8
2026-01-18 02:00:00+00:00,103.79
2026-01-18 01:45:00+00:00,103.78
2026-01-18 01:30:00+00:00,103.77
2026-01-18 01:15:00+00:00,103.76
2026-01-18 01:00:00+00:00,103.75
2026-01-18 00:45:00+00:00,103.73
2026-01-18 00:30:00+00:00,103.72
2026-01-18 00:15:00+00:00,103.71
2026-01-18 00:00:00+00:00,103.7
2026-01-17 23:45:00+00:00,103.69
2026-01-17 23:30:00+00:00,103.67
2026-01-17 23:15:00+00:00,103.67
2026-01-17 23:00:00+00:00,103.65
2026-01-17 22:45:00+00:00,103.64
2026-01-17 22:30:00+00:00,103.63
2026-01-17 22:15:00+00:00,103.62
2026-01-17 22:00:00+00:00,103.61
2026-01-17 21:45:00+00:00,103.6
2026-01-17 21:30:00+00:00,103.59
2026-01-17 21:15:00+00:00,103.58
2026-01-17 21:00:00+00:00,103.56
2026-01-17 20:45:00+00:00,103.55
2026-01-17 20:30:00+00:00,103.54
2026-01-17 20:15:00+00:00,103.53
2026-01-17 20:00:00+00:00,103.52
2026-01-17 19:45:00+00:00,103.51
2026-01-17 19:30:00+00:00,103.5
2026-01-17 19:15:00+00:00,103.49
2026-01-17 19:00:00+00:00,103.48
2026-01-17 18:45:00+00:00,103.47
2026-01-17 18:30:00+00:00,103.45
2026-01-17 18:15:00+00:00,103.44
2026-01-17 18:00:00+00:00,103.43
2026-01-17 17:45:00+00:00,103.42
2026-01-17 17:30:00+00:00,103.41
2026-01-17 17:15:00+00:00,103.4
2026-01-17 17:00:00+00:00,103.39
2026-01-17 16:45:00+00:00,103.38
2026-01-17 16:30:00+00:00,103.37
2026-01-17 16:15:00+00:00,103.36
2026-01-17 16:00:00+00:00,103.35
2026-01-17 15:45:00+00:00,103.34
2026-01-17 15:30:00+00:00,103.33
2026-01-17 15:15:00+00:00,103.32
2026-01-17 15:00:00+00:00,103.3
2026-01-17 14:45:00+00:00,103.29
2026-01-17 14:30:00+00:00,103.28
2026-01-17 14:15:00+00:00,103.27
2026-01-17 14:00:00+00:00,103.26
2026-01-17 13:45:00+00:00,103.25
2026-01-17 13:30:00+00:00,103.24
2026-01-17 13:15:00+00:00,103.22
2026-01-17 13:00:00+00:00,103.21
2026-01-17 12:45:00+00:00,103.2
2026-01-17 12:30:00+00:00,103.19
2026-01-17 12:15:00+00:00,103.18
2026-01-17 12:00:00+00:00,103.17
2026-01-17 11:45:00+00:00,103.16
2026-01-17 11:30:00+00:00,103.15
2026-01-17 11:15:00+00:00,103.13
2026-01-17 11:00:00+00:00,103.12
2026-01-17 10:45:00+00:00,103.11
2026-01-17 10:30:00+00:00,103.1
2026-01-17 10:15:00+00:00,103.09
2026-01-17 10:00:00+00:00,103.08
2026-01-17 09:45:00+00:00,103.07
2026-01-17 09:30:00+00:00,103.06
2026-01-17 09:15:00+00:00,103.05
2026-01-17 09:00:00+00:00,103.04
2026-01-17 08:45:00+00:00,103.02
2026-01-17 08:30:00+00:00,103.01
2026-01-17 08:15:00+00:00,103
2026-01-17 08:00:00+00:00,102.99
2026-01-17 07:45:00+00:00,102.98
2026-01-17 07:30:00+00:00,102.97
2026-01-17 07:15:00+00:00,102.96
2026-01-17 07:00:00+00:00,102.94
2026-01-17 06:45:00+00:00,102.93
2026-01-17 06:30:00+00:00,102.92
2026-01-17 06:15:00+00:00,102.91
2026-01-17 06:00:00+00:00,102.9
2026-01-17 05:45:00+00:00,102.88
2026-01-17 05:30:00+00:00,102.87
2026-01-17 05:15:00+00:00,102.86
2026-01-17 05:00:00+00:00,102.85
2026-01-17 04:45:00+00:00,102.83
2026-01-17 04:30:00+00:00,102.82
2026-01-17 04:15:00+00:00,102.81
2026-01-17 04:00:00+00:00,102.8
2026-01-17 03:45:00+00:00,102.78
2026-01-17 03:30:00+00:00,102.77
2026-01-17 03:15:00+00:00,102.76
2026-01-17 03:00:00+00:00,102.74
2026-01-17 02:45:00+00:00,102.73
2026-01-17 02:30:00+00:00,102.72
2026-01-17 02:15:00+00:00,102.7
2026-01-17 02:00:00+00:00,102.69
2026-01-17 01:45:00+00:00,102.68
2026-01-17 01:30:00+00:00,102.66
2026-01-17 01:15:00+00:00,102.65
2026-01-17 01:00:00+00:00,102.64
2026-01-17 00:45:00+00:00,102.62
2026-01-17 00:30:00+00:00,102.61
2026-01-17 00:15:00+00:00,102.6
2026-01-17 00:00:00+00:00,102.58
2026-01-16 23:45:00+00:00,102.57
2026-01-16 23:30:00+00:00,102.56
2026-01-16 23:15:00+00:00,102.54
2026-01-16 23:00:00+00:00,102.53
2026-01-16 22:45:00+00:00,102.51
2026-01-16 22:30:00+00:00,102.5
2026-01-16 22:15:00+00:00,102.49
2026-01-16 22:00:00+00:00,102.47
2026-01-16 21:45:00+00:00,102.46
2026-01-16 21:30:00+00:00,102.45
2026-01-16 21:15:00+00:00,102.43
2026-01-16 21:00:00+00:00,102.42
2026-01-16 20:45:00+00:00,102.41
2026-01-16 20:30:00+00:00,102.4
2026-01-16 20:15:00+00:00,102.38
2026-01-16 20:00:00+00:00,102.37
2026-01-16 19:45:00+00:00,102.36
2026-01-16 19:30:00+00:00,102.34
2026-01-16 19:15:00+00:00,102.33
2026-01-16 19:00:00+00:00,102.32
2026-01-16 18:45:00+00:00,102.31
2026-01-16 18:30:00+00:00,102.29
2026-01-16 18:15:00+00:00,102.28
2026-01-16 18:00:00+00:00,102.27
2026-01-16 17:45:00+00:00,102.25
2026-01-16 17:30:00+00:00,102.24
2026-01-16 17:15:00+00:00,102.23
2026-01-16 17:00:00+00:00,102.21
2026-01-16 16:45:00+00:00,102.2
2026-01-16 16:30:00+00:00,102.19
2026-01-16 16:15:00+00:00,102.17
2026-01-16 16:00:00+00:00,102.16
2026-01-16 15:45:00+00:00,102.14
2026-01-16 15:30:00+00:00,102.13
2026-01-16 15:15:00+00:00,102.11
2026-01-16 15:00:00+00:00,102.1
2026-01-16 14:45:00+00:00,102.08
2026-01-16 14:30:00+00:00,102.07
2026-01-16 14:15:00+00:00,102.05
2026-01-16 14:00:00+00:00,102.04
2026-01-16 13:45:00+00:00,102.02
2026-01-16 13:30:00+00:00,102.01
2026-01-16 13:15:00+00:00,101.99
2026-01-16 13:00:00+00:00,101.98
2026-01-16 12:45:00+00:00,101.96
2026-01-16 12:30:00+00:00,101.95
2026-01-16 12:15:00+00:00,101.93
2026-01-16 12:00:00+00:00,101.92
2026-01-16 11:45:00+00:00,101.9
2026-01-16 11:30:00+00:00,101.88
2026-01-16 11:15:00+00:00,101.87
2026-01-16 11:00:00+00:00,101.85
2026-01-16 10:45:00+00:00,101.84
2026-01-16 10:30:00+00:00,101.82
2026-01-16 10:15:00+00:00,101.81
2026-01-16 10:00:00+00:00,101.79
2026-01-16 09:45:00+00:00,101.78
2026-01-16 09:30:00+00:00,101.76
2026-01-16 09:15:00+00:00,101.75
2026-01-16 09:00:00+00:00,101.73
2026-01-16 08:45:00+00:00,101.72
2026-01-16 08:30:00+00:00,101.7
2026-01-16 08:15:00+00:00,101.69
2026-01-16 08:00:00+00:00,101.67
2026-01-16 07:45:00+00:00,101.66
2026-01-16 07:30:00+00:00,101.64
2026-01-16 07:15:00+00:00,101.62
2026-01-16 07:00:00+00:00,101.61
2026-01-16 06:45:00+00:00,101.59
2026-01-16 06:30:00+00:00,101.58
2026-01-16 06:15:00+00:00,101.56
2026-01-16 06:00:00+00:00,101.55
2026-01-16 05:45:00+00:00,101.53
2026-01-16 05:30:00+00:00,101.52
2026-01-16 05:15:00+00:00,101.5
2026-01-16 05:00:00+00:00,101.48
2026-01-16 04:45:00+00:00,101.47
2026-01-16 04:30:00+00:00,101.45
2026-01-16 04:15:00+00:00,101.44
2026-01-16 04:00:00+00:00,101.42
2026-01-16 03:45:00+00:00,101.4
2026-01-16 03:30:00+00:00,101.39
2026-01-16 03:15:00+00:00,101.37
2026-01-16 03:00:00+00:00,101.35
2026-01-16 02:45:00+00:00,101.34
2026-01-16 02:30:00+00:00,101.32
2026-01-16 02:15:00+00:00,101.3
2026-01-16 02:00:00+00:00,101.29
2026-01-16 01:45:00+00:00,101.27
2026-01-16 01:30:00+00:00,101.26
2026-01-16 01:15:00+00:00,101.24
2026-01-16 01:00:00+00:00,101.22
2026-01-16 00:45:00+00:00,101.2
2026-01-16 00:30:00+00:00,101.19
2026-01-16 00:15:00+00:00,101.17
2026-01-16 00:00:00+00:00,101.15
2026-01-15 23:45:00+00:00,101.14
2026-01-15 23:30:00+00:00,101.12
2026-01-15 23:15:00+00:00,101.11
2026-01-15 23:00:00+00:00,101.09
2026-01-15 22:45:00+00:00,101.07
2026-01-15 22:30:00+00:00,101.06
2026-01-15 22:15:00+00:00,101.04
2026-01-15 22:00:00+00:00,101.02
2026-01-15 21:45:00+00:00,101.01
2026-01-15 21:30:00+00:00,100.99
2026-01-15 21:15:00+00:00,100.98
2026-01-15 21:00:00+00:00,100.96
2026-01-15 20:45:00+00:00,100.94
2026-01-15 20:30:00+00:00,100.93
2026-01-15 20:15:00+00:00,100.91
2026-01-15 20:00:00+00:00,100.9
2026-01-15 19:45:00+00:00,100.88
2026-01-15 19:30:00+00:00,100.87
2026-01-15 19:15:00+00:00,100.85
2026-01-15 19:00:00+00:00,100.83
2026-01-15 18:45:00+00:00,100.82
2026-01-15 18:30:00+00:00,100.8
2026-01-15 18:15:00+00:00,100.79
2026-01-15 18:00:00+00:00,100.77
2026-01-15 17:45:00+00:00,100.76
2026-01-15 17:30:00+00:00,100.74
2026-01-15 17:15:00+00:00,100.73
2026-01-15 17:00:00+00:00,100.71
2026-01-15 16:45:00+00:00,100.69
2026-01-15 16:30:00+00:00,100.68
2026-01-15 16:15:00+00:00,100.66
2026-01-15 16:00:00+00:00,100.65
2026-01-15 15:45:00+00:00,100.63
2026-01-15 15:30:00+00:00,100.61
2026-01-15 15:15:00+00:00,100.59
2026-01-15 15:00:00+00:00,100.58
2026-01-15 14:45:00+00:00,100.56
2026-01-15 14:30:00+00:00,100.54
2026-01-15 14:15:00+00:00,100.52
2026-01-15 14:00:00+00:00,100.5
2026-01-15 13:45:00+00:00,100.48
2026-01-15 13:30:00+00:00,100.47
2026-01-15 13:15:00+00:00,100.45
2026-01-15 13:00:00+00:00,100.43
2026-01-15 12:45:00+00:00,100.41
2026-01-15 12:30:00+00:00,100.39
2026-01-15 12:15:00+00:00,100.38
2026-01-15 12:00:00+00:00,100.36
2026-01-15 11:45:00+00:00,100.34
2026-01-15 11:30:00+00:00,100.32
2026-01-15 11:15:00+00:00,100.31
2026-01-15 11:00:00+00:00,100.29
2026-01-15 10:45:00+00:00,100.27
2026-01-15 10:30:00+00:00,100.26
2026-01-15 10:15:00+00:00,100.24
2026-01-15 10:00:00+00:00,100.22
2026-01-15 09:45:00+00:00,100.21
2026-01-15 09:30:00+00:00,100.19
2026-01-15 09:15:00+00:00,100.18
2026-01-15 09:00:00+00:00,100.16
2026-01-15 08:45:00+00:00,100.14
2026-01-15 08:30:00+00:00,100.13
2026-01-15 08:15:00+00:00,100.11
2026-01-15 08:00:00+00:00,100.1
2026-01-15 07:45:00+00:00,100.08
2026-01-15 07:30:00+00:00,100.07
2026-01-15 07:15:00+00:00,100.05
2026-01-15 07:00:00+00:00,100.04
2026-01-15 06:45:00+00:00,100.02
2026-01-15 06:30:00+00:00,100.01
2026-01-15 06:15:00+00:00,99.99
2026-01-15 06:00:00+00:00,99.97
2026-01-15 05:45:00+00:00,99.96
2026-01-15 05:30:00+00:00,99.94
2026-01-15 05:15:00+00:00,99.93
2026-01-15 05:00:00+00:00,99.92
2026-01-15 04:45:00+00:00,99.9
2026-01-15 04:30:00+00:00,99.88
2026-01-15 04:15:00+00:00,99.87
2026-01-15 04:00:00+00:00,99.85
2026-01-15 03:45:00+00:00,99.84
2026-01-15 03:30:00+00:00,99.82
2026-01-15 03:15:00+00:00,99.81
2026-01-15 03:00:00+00:00,99.79
2026-01-15 02:45:00+00:00,99.78
2026-01-15 02:30:00+00:00,99.76
2026-01-15 02:15:00+00:00,99.75
2026-01-15 02:00:00+00:00,99.73
2026-01-15 01:45:00+00:00,99.72
2026-01-15 01:30:00+00:00,99.7
2026-01-15 01:15:00+00:00,99.69
2026-01-15 01:00:00+00:00,99.67
2026-01-15 00:45:00+00:00,99.65
2026-01-15 00:30:00+00:00,99.64
2026-01-15 00:15:00+00:00,99.62
2026-01-15 00:00:00+00:00,99.61
2026-01-14 23:45:00+00:00,99.59
2026-01-14 23:30:00+00:00,99.58
2026-01-14 23:15:00+00:00,99.57
2026-01-14 23:00:00+00:00,99.55
2026-01-14 22:45:00+00:00,99.54
2026-01-14 22:30:00+00:00,99.52
2026-01-14 22:15:00+00:00,99.51
2026-01-14 22:00:00+00:00,99.49
2026-01-14 21:45:00+00:00,99.48
2026-01-14 21:30:00+00:00,99.47
2026-01-14 21:15:00+00:00,99.45
2026-01-14 21:00:00+00:00,99.44
2026-01-14 20:45:00+00:00,99.42
2026-01-14 20:30:00+00:00,99.41
2026-01-14 20:15:00+00:00,99.39
2026-01-14 20:00:00+00:00,99.38
2026-01-14 19:45:00+00:00,99.37
2026-01-14 19:30:00+00:00,99.35
2026-01-14 19:15:00+00:00,99.34
2026-01-14 19:00:00+00:00,99.33
2026-01-14 18:45:00+00:00,99.31
2026-01-14 18:30:00+00:00,99.3
2026-01-14 18:15:00+00:00,99.29
2026-01-14 18:00:00+00:00,99.27
2026-01-14 17:45:00+00:00,99.26
2026-01-14 17:30:00+00:00,99.25
2026-01-14 17:15:00+00:00,99.23
2026-01-14 17:00:00+00:00,99.22
2026-01-14 16:45:00+00:00,99.21
2026-01-14 16:30:00+00:00,99.19
2026-01-14 16:15:00+00:00,99.18
2026-01-14 16:00:00+00:00,99.17
2026-01-14 15:45:00+00:00,99.15
2026-01-14 15:30:00+00:00,99.14
2026-01-14 15:15:00+00:00,99.12
2026-01-14 15:00:00+00:00,99.11
2026-01-14 14:45:00+00:00,99.09
2026-01-14 14:30:00+00:00,99.08
2026-01-14 14:15:00+00:00,99.06
2026-01-14 14:00:00+00:00,99.05
2026-01-14 13:45:00+00:00,99.03
2026-01-14 13:30:00+00:00,99.02
2026-01-14 13:15:00+00:00,99
2026-01-14 13:00:00+00:00,98.99
2026-01-14 12:45:00+00:00,98.97
2026-01-14 12:30:00+00:00,98.96
2026-01-14 12:15:00+00:00,98.94
2026-01-14 12:00:00+00:00,98.93
2026-01-14 11:45:00+00:00,98.91
2026-01-14 11:30:00+00:00,98.9
2026-01-14 11:15:00+00:00,98.88
2026-01-14 11:00:00+00:00,98.87
2026-01-14 10:45:00+00:00,98.85
2026-01-14 10:30:00+00:00,98.84
2026-01-14 10:15:00+00:00,98.82
2026-01-14 10:00:00+00:00,98.81
2026-01-14 09:45:00+00:00,98.79
2026-01-14 09:30:00+00:00,98.78
2026-01-14 09:15:00+00:00,98.76
2026-01-14 09:00:00+00:00,98.75
2026-01-14 08:45:00+00:00,98.74
2026-01-14 08:30:00+00:00,98.72
2026-01-14 08:15:00+00:00,98.71
2026-01-14 08:00:00+00:00,98.69
2026-01-14 07:45:00+00:00,98.68
2026-01-14 07:30:00+00:00,98.66
2026-01-14 07:15:00+00:00,98.64
2026-01-14 07:00:00+00:00,98.63
2026-01-14 06:45:00+00:00,98.61
2026-01-14 06:30:00+00:00,98.6
2026-01-14 06:15:00+00:00,98.58
2026-01-14 06:00:00+00:00,98.57
2026-01-14 05:45:00+00:00,98.55
2026-01-14 05:30:00+00:00,98.54
2026-01-14 05:15:00+00:00,98.52
2026-01-14 05:00:00+00:00,98.5
2026-01-14 04:45:00+00:00,98.49
2026-01-14 04:30:00+00:00,98.47
2026-01-14 04:15:00+00:00,98.46
2026-01-14 04:00:00+00:00,98.44
2026-01-14 03:45:00+00:00,98.42
2026-01-14 03:30:00+00:00,98.41
2026-01-14 03:15:00+00:00,98.39
2026-01-14 03:00:00+00:00,98.37
2026-01-14 02:45:00+00:00,98.36
2026-01-14 02:30:00+00:00,98.34
2026-01-14 02:15:00+00:00,98.32
2026-01-14 02:00:00+00:00,98.3
2026-01-14 01:45:00+00:00,98.28
2026-01-14 01:30:00+00:00,98.27
2026-01-14 01:15:00+00:00,98.25
2026-01-14 01:00:00+00:00,98.23
2026-01-14 00:45:00+00:00,98.21
2026-01-14 00:30:00+00:00,98.19
2026-01-14 00:15:00+00:00,98.18
2026-01-14 00:00:00+00:00,98.16
2026-01-13 23:45:00+00:00,98.14
2026-01-13 23:30:00+00:00,98.12
2026-01-13 23:15:00+00:00,98.1
2026-01-13 23:00:00+00:00,98.09
2026-01-13 22:45:00+00:00,98.07
2026-01-13 22:30:00+00:00,98.05
2026-01-13 22:15:00+00:00,98.03
2026-01-13 22:00:00+00:00,98.01
2026-01-13 21:45:00+00:00,97.99
2026-01-13 21:30:00+00:00,97.98
2026-01-13 21:15:00+00:00,97.96
2026-01-13 21:00:00+00:00,97.94
2026-01-13 20:45:00+00:00,97.92
2026-01-13 20:30:00+00:00,97.9
2026-01-13 20:15:00+00:00,97.88
2026-01-13 20:00:00+00:00,97.86
2026-01-13 19:45:00+00:00,97.84
2026-01-13 19:30:00+00:00,97.83
2026-01-13 19:15:00+00:00,97.81
2026-01-13 19:00:00+00:00,97.79
2026-01-13 18:45:00+00:00,97.77
2026-01-13 18:30:00+00:00,97.75
2026-01-13 18:15:00+00:00,97.73
2026-01-13 18:00:00+00:00,97.71
2026-01-13 17:45:00+00:00,97.69
2026-01-13 17:30:00+00:00,97.68
2026-01-13 17:15:00+00:00,97.66
2026-01-13 17:00:00+00:00,97.64
2026-01-13 16:45:00+00:00,97.62
2026-01-13 16:30:00+00:00,97.6
2026-01-13 16:15:00+00:00,97.58
2026-01-13 16:00:00+00:00,97.56
2026-01-13 15:45:00+00:00,97.54
2026-01-13 15:30:00+00:00,97.52
2026-01-13 15:15:00+00:00,97.5
2026-01-13 15:00:00+00:00,97.47
2026-01-13 14:45:00+00:00,97.45
2026-01-13 14:30:00+00:00,97.43
2026-01-13 14:15:00+00:00,97.41
2026-01-13 14:00:00+00:00,97.39
2026-01-13 13:45:00+00:00,97.36
2026-01-13 13:30:00+00:00,97.34
2026-01-13 13:15:00+00:00,97.32
2026-01-13 13:00:00+00:00,97.3
2026-01-13 12:45:00+00:00,97.27
2026-01-13 12:30:00+00:00,97.25
2026-01-13 12:15:00+00:00,97.23
2026-01-13 12:00:00+00:00,97.2
2026-01-13 11:45:00+00:00,97.18
2026-01-13 11:30:00+00:00,97.16
